brand,p_name,sku_id,weight,local,control,inch,connect,communicate,materal,IPXX,xuhang,display,funy,severce,is_bluetooth_talk,people,function
炫戴（XUANDAI）,['炫戴'],['30642135216'],['100.00'],['中国大陆'],['全屏触控'],['0.8'],[],[],['皮革'],['生活防水'],[],['其他'],['跑步'],[],[],['通用'],['运动计步']
荣耀（HONOR）,['华为荣耀手环5篮球版智能蓝牙专业运动时间移动距离跑步精灵消息来电提醒睡眠监测50米防水编织腕带手表'],['55857710878'],['60.00'],[],['全屏触控'],['0.8'],['支持蓝牙'],['无'],[],['生活防水'],['14-16'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
魅英（MEIYING）,['魅英'],['47769793572'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['41605906609'],['300.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
佳明（GARMIN）,['佳明010'],['100005853436'],['120.00'],['中国台湾'],[],[],[],[],[],[],[],[],[],[],[],['成人'],[]
华为（HUAWEI）,['华为'],['13139312631'],['60.00'],[],['非触控屏'],['0.8-1.0'],[],[],['TPU'],['生活防水'],['7'],['黑白屏'],['跑步'],[],['支持'],['男士'],['消息提醒']
DMDG,['DMDG'],['54402524900'],['131.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['生活防水'],['7-10'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['30190937667'],['230.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
七佳数码,['七佳数码'],['50671488169'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
普利邦（PULEEBUMG）,['普利邦'],['45071731680'],['1.0'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['通用'],['心率监测']
普利邦（PULEEBUMG）,['普利邦'],['41279264455'],['50.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['金属'],['生活防水'],[],['彩屏'],['跑步'],['两年质保'],[],['男士'],['消息提醒']
普利邦（PULEEBUMG）,['普利邦'],['55389160967'],['50.00'],['中国大陆'],['全屏触控'],['1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7-10'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
七佳数码,['七佳数码'],['41608002419'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
DMDG,['DMDG'],['56244151272'],['100.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
普利邦（PULEEBUMG）,['普利邦'],['45122378187'],['50.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['男士'],['消息提醒']
小寻,['小寻'],['55097804902'],['500.00'],[],[],[],[],[],['硅胶'],['生活防水'],['8-15'],['彩色触屏'],['5种以下'],['一年质保'],[],['儿童'],[]
华为（HUAWEI）,['华为'],['41003643075'],['32.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['38386724391'],['69.00'],[],['非触控屏'],['0.8'],['支持蓝牙'],['无'],['织布'],['50米以上防水'],['10-12'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
普利邦（PULEEBUMG）,['普利邦'],['45485626877'],['100.0'],['中国大陆'],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7-10'],['彩屏'],['跑步'],['两年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
荣耀,['荣耀'],['55706364802'],['100.00'],[],['全屏触控'],['0.8'],['支持蓝牙'],['无'],['其他'],['生活防水'],['14-16'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
360,['360SE3'],['32835325664'],['500.00'],['中国大陆'],[],[],[],[],['橡胶'],['生活防水'],['4-7'],['彩色触屏'],[],[],[],['儿童'],[]
小米（MI）,['小米'],['49853006756'],['210.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['50米防水'],[],['彩屏'],['跑步'],[],[],['男士'],['消息提醒']
卡丝拉狄（cathyladi）,['卡丝拉狄'],['42857284295'],['100.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
小米（MI）,['小米'],['55630003903'],['30.00'],[],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['50米防水'],['18-20'],['彩屏'],['跑步'],['30天无忧退'],['支持蓝牙通话'],['通用'],['心率监测']
华为（HUAWEI）,['华为'],['53327698444'],['100.00'],['中国大陆'],['多点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['皮革'],['生活防水'],['7'],['其他'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
VOSSTR,['VOSSTRV5'],['48144438301'],['100.00'],[],['单点触控'],['1.0-1.2'],[],[],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['47926239725'],['160.00'],[],['多点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],[],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['心率监测']
华为（HUAWEI）,['华为'],['14541628390'],['200.00'],[],[],[],[],[],['硅胶'],['生活防水'],['3'],['彩色触屏'],['5种以下'],['一年质保'],[],['儿童'],[]
VOSSTR,['VOSSTR'],['11111582687'],['200.00'],['中国大陆'],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['11933832324'],['50.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小寻'],['19749711281'],['80.00'],[],[],[],[],[],['其他'],['生活防水'],['3'],['彩色触屏'],[],[],[],['儿童'],[]
华为（HUAWEI）,['华为华为荣耀畅玩手环'],['5126566'],['80.00'],['中国大陆'],['多点触控'],['0.8-1.0'],[],[],['TPU'],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['52494943438'],['320.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米及以上防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['男士'],[]
华为（HUAWEI）,['华为'],['44141757537'],['140.00'],[],['多点触控'],['0.8-1.0'],['支持蓝牙'],['无'],[],['50米防水'],['12-14'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['53291924465'],['100.0'],[],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['50米以上防水'],[],['彩屏'],['跑步'],['一年质保'],[],['通用'],['GPS定位']
华为（HUAWEI）,['华为'],['40032754096'],['250.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['30424431214'],['330.00'],[],['全屏触控'],['1.0-1.2'],[],[],['皮革'],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['心率监测']
DMDG,['DMDG'],['49342052867'],['120.00'],[],['单点触控'],['1.2'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持'],['通用'],['心率监测']
华为（HUAWEI）,['华为荣耀手环4'],['34146977575'],['10.0'],[],['全屏触控'],['0.8-1.0'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['47298161347'],['46.00'],['中国大陆'],[],[],[],[],['其他'],['50米防水'],['8-15'],['彩色触屏'],[],[],[],['男士'],[]
华为（HUAWEI）,[],['29045075014'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['27463300150'],['100.0'],[],['全屏触控'],['0.8'],[],[],[],['生活防水'],['7'],['其他'],['跑步'],[],['不支持'],['通用'],['消息提醒']
七佳数码,['七佳数码荣耀畅玩a2'],['41788306249'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
广仁德,['广仁德'],['28334943217'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
普利邦（PULEEBUMG）,['普利邦'],['47957434691'],['50.00'],[],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['30米防水'],['7-15'],['彩屏'],['跑步'],['两年质保'],['不支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['17137924323'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为荣耀手环4Running版运动计步睡眠监测50米防水智能穿戴防水手环男女小米vivo苹果通用'],['32467146349'],['100.00'],[],['单点触控'],['0.8'],[],[],['硅胶'],['50米防水'],[],['黑白屏'],['跑步'],[],[],['通用'],['消息提醒']
真匠,['真匠'],['25910301586'],['36.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['免持接听'],[],['生活防水'],['7-10'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['56521426731'],['500.00'],[],[],[],[],[],['硅胶'],['50米防水'],['4-7'],['彩色触屏'],['5'],[],[],['通用'],[]
小米（MI）,['小米'],['33374345222'],['80.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['14-16'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
小米（MI）,['小米'],['28780380193'],['100.00'],['中国大陆'],['多点触控'],['0.8'],[],[],[],['50米以上防水'],['16-21'],['黑白屏'],['跑步'],['一年质保'],['不支持'],['通用'],['消息提醒']
普利邦（PULEEBUMG）,[],['52291934220'],['50.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
乐心（HIIN）,['乐心'],['28999612731'],['150.00'],['中国大陆'],['多点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['30米防水'],['7'],['彩屏'],['跑步'],['30天无忧退'],['不支持蓝牙通话'],['通用'],['心率监测']
小米（MI）,['小米'],['51563185269'],['100.00'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],['7'],['其他'],['跑步'],['一年质保'],['不支持'],['男士'],['消息提醒']
360,['360'],['47673212028'],['0.56'],[],[],[],[],[],['硅胶'],['不防水'],['3'],['彩色触屏'],[],['一年质保'],[],['儿童'],[]
普利邦（PULEEBUMG）,['普利邦'],['45267945064'],['50.00'],[],['单点触控'],['1.2'],[],[],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['41316796623'],['500.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
乐心（lifesense）,['乐心ziva智能手环'],['27278994325'],['500.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['30米防水'],[],['黑白屏'],['跑步'],[],[],['男士'],['消息提醒']
华为（HUAWEI）,[],['41908662705'],['500.00'],[],['全屏触控'],['1.0-1.2'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['消息提醒']
乐心（lifesense）,['乐心'],['51934648191'],['110.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
贝斯特,['贝斯特'],['36766118064'],['200.00'],[],['全屏触控'],['0.8-1.0'],[],[],['TPU'],['50米防水'],['7-15'],['彩屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
amazfit,['amazfit'],['47255717728'],['1.0'],[],[],[],[],[],['其他'],['50米防水'],['4-7'],['其他'],['10'],['一年质保'],[],['男士'],[]
普利邦（PULEEBUMG）,['普利邦'],['41087290486'],['50.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['30米防水'],[],['其他'],['跑步'],[],[],['男士'],['消息提醒']
普利邦（pulibang）,['普利邦'],['46008156994'],['1.0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['51543472444'],['22.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小米'],['51358453614'],['0.54'],[],[],[],[],[],['硅胶'],['50米及以上防水'],['4-7'],['彩色触屏'],[],[],[],['通用'],[]
华为（HUAWEI）,['华为'],['37000830192'],['100.00'],[],['单点触控'],['0.8'],[],[],[],['50米防水'],[],['墨水屏'],['跑步'],[],[],['男士'],['运动计步']
华为（HUAWEI）,['华为'],['46300224012'],['0.59'],[],['多点触控'],['0.8'],[],[],['皮革'],['生活防水'],['7'],['黑白屏'],['跑步'],[],['支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为荣耀手环3'],['51451575917'],['500.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
VOSSTR,['VOSSTRB19'],['40684411568'],['300.00'],[],['全屏触控'],['0.8'],[],[],['硅胶'],['生活防水'],[],['其他'],['登山'],[],[],['通用'],['消息提醒']
小米（MI）,['小米'],['30130245544'],['10.00'],[],['全屏触控'],['0.8'],['支持蓝牙'],['无'],[],['生活防水'],['7'],['其他'],['无'],[],['不支持蓝牙通话'],['通用'],['心率监测']
华为（HUAWEI）,['华为运动手环3Pro智能心率睡眠健康监测nfc移动支付50米游泳防水蓝牙彩屏GPS轨迹男女跑步计步器'],['44488640756'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['35762207012'],['290.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小米'],['27172353998'],['37.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['4-7'],['彩色触屏'],[],[],[],[],[]
华为（HUAWEI）,['华为儿童电话手表3'],['52195910387'],['480.00'],[],[],[],[],[],['TPU'],['生活防水'],['3'],['彩色触屏'],[],[],[],['儿童'],[]
VOSSTR,['VOSSTR'],['41622844063'],['100.00'],[],['单点触控'],['1.0-1.2'],[],[],['皮革'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['女士'],['消息提醒']
七佳数码,['七佳数码'],['42285597421'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
dido,['didoG19'],['43829747429'],['110.00'],['中国大陆'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7-10'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['心率监测']
VOSSTR,['VOSSTR'],['11213218828'],['400.00'],['中国大陆'],['非触控屏'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['不防水'],['7'],['黑白屏'],['跑步'],['一年质保'],['支持蓝牙通话'],['通用'],['心率监测']
小米（MI）,['小米'],['54028191778'],['210.00'],[],['全屏触控'],['0.8-1.0'],['支持WIFI'],['免持接听'],['硅胶'],['生活防水'],['7'],['其他'],['跑步'],[],['不支持蓝牙通话'],['通用'],['运动计步']
华为（HUAWEI）,['华为'],['38476331186'],['33.00'],[],['单点触控'],['0.8'],[],[],['硅胶'],['50米防水'],[],['墨水屏'],['跑步'],['一年质保'],[],['通用'],['睡眠监测']
阿奇猫,['阿奇猫'],['30206441088'],['10.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
AMAZFIT,['AMAZFIT'],['25842607069'],['210.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
炫戴（XUANDAI）,['炫戴'],['43608657328'],['150.00'],['中国大陆'],['非触控屏'],['0.8'],['支持WIFI'],['无'],[],['不防水'],['7'],['无屏幕'],['无'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
DMDG,['DMDG'],['40844820094'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NOERDEN,['NOERDEN'],['13518506613'],['202.00'],[],[],[],[],[],['硅胶'],['30米防水'],['30'],['其他'],[],['一年质保'],[],['通用'],[]
华为（HUAWEI）,['华为'],['19511521458'],['100.00'],['中国大陆'],['全屏触控'],['1.0-1.2'],['支持蓝牙'],['免持接听'],[],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['支持蓝牙通话'],['男士'],['消息提醒']
VOSSTR,['VOSSTR'],['18173316897'],['120.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],['TPU'],['30米防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['消息提醒']
VOSSTR,['VOSSTRB6'],['43534952758'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
乐心（HIIN）,['乐心'],['25985685256'],['22.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['38497486435'],['200.00'],['中国大陆'],['单点触控'],['0.8'],[],[],[],['50米防水'],['21'],['墨水屏'],['跑步'],['一年质保'],['不支持'],['通用'],['运动计步']
VOSSTR,['VOSSTRM30'],['26589054935'],['200.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['通用'],['心率监测']
普利邦（PULEEBUMG）,['普利邦'],['55027674489'],['500.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['50米防水'],['14-16'],['彩屏'],['跑步'],['两年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
全程通,['全程通KH96'],['100002716151'],['100.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['30米防水'],['21'],['彩屏'],['跑步'],['30天无忧退'],['不支持'],['男士'],['消息提醒']
小寻,['小寻'],['32792000411'],['48.00'],['中国大陆'],[],[],[],[],['其他'],['生活防水'],['4-7'],['彩色触屏'],['否'],[],[],['儿童'],['GPS定位']
华为（HUAWEI）,['华为'],['27464843556'],['100.0'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],['7'],['其他'],['跑步'],[],['不支持'],['儿童'],['消息提醒']
华为（HUAWEI）,['华为'],['10986917963'],['260.00'],[],['全屏触控'],['0.8'],[],[],['皮革'],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['男士'],['消息提醒']
VOSSTR,['VOSSTR'],['33056537872'],['200.00'],['中国大陆'],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7-10'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['38400361467'],['0.69'],[],['非触控屏'],['0.8'],[],[],[],['50米防水'],['7'],['其他'],['跑步'],[],[],['通用'],['GPS定位']
普利邦（pulibang）,['普利邦'],['46193058080'],['1.0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['55182367858'],['130.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['织布'],['50米防水'],['12-14'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['30553383477'],['10.00'],['中国大陆'],['单点触控'],['0.8'],[],[],[],['生活防水'],['7'],['其他'],['跑步'],[],['不支持'],['男士'],['心率监测']
小米（MI）,['小米'],['49452923172'],['0.6'],[],['全屏触控'],['0.8'],[],[],[],['生活防水'],['7'],['其他'],['跑步'],[],[],['通用'],['消息提醒']
VOSSTR,[],['18113126041'],['50.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
炫戴（XUANDAI）,['炫戴'],['52942307057'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
