price,name,store,link
398.00,禾森迪 智能,远大深科数码专营店,//item.jd.com/56508397818.html
288.00,DMDG 智能,大白熊专营店,//item.jd.com/33964964813.html
599.00,ADZ 蓝牙耳机健康智能,ADZ旗舰店,//item.jd.com/46178528263.html
468.00,万卷道 【全网通4G网络】安卓电话手表智能WIFI可插卡GPS定位防水男女学生苹果运动,万卷道智能设备官方旗舰店,//item.jd.com/30308258173.html
799.00,NOERDEN 牛丁 时尚智能手表 瑞士机芯 MATE运动防水男女士腕表 电话提醒,NOERDEN官方旗舰店,//item.jd.com/27073309547.html
69.00,【高清彩屏】智能,诚翔通智能设备专营店,//item.jd.com/27392214569.html
218.00,Roruite 欧瑞特B9+运动智能,Roruite官方旗舰店,//item.jd.com/41810315806.html
348.00,真匠 儿童电话手表小中学生智能,真匠数码旗舰店,//item.jd.com/18439801193.html
39.00,钻盾 连续心率监测 心率,钻盾旗舰店,//item.jd.com/29212681959.html
1999.00,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/45415047358.html
1279.00,AMAZFIT 智能运动手表2S尊享版小米生态功能防水游泳GPS蓝牙音乐,黑石智能旗舰店,//item.jd.com/42666593054.html
19.90,小米（MI） 小米,圆迈智能旗舰店,//item.jd.com/51459291378.html
49.90,智能电子手表,欧易钟表专营店,//item.jd.com/40778511696.html
18.90,小米（MI） ,圆迈智能旗舰店,//item.jd.com/1595981293.html
199.00,爱康瑞（AIKANRE） 智能运动耳机,爱康瑞官方旗舰店,//item.jd.com/53160313798.html
177.00,小米（MI） 小米,圆迈智能旗舰店,//item.jd.com/28780560514.html
3299.00,普利邦（PULEEBUMG） 商务运动智能手表男血压心率监测智能,普利邦数码配件旗舰店,//item.jd.com/52817903756.html
329.00,dido P3多功能智能,dido旗舰店,//item.jd.com/51375232822.html
2725.00,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/56981708095.html
4779.00,橙朗 新款彩屏智能,物联达数码专营店,//item.jd.com/46011072812.html
99.00,华为荣耀畅玩,华为进多专卖店,//item.jd.com/51434379552.html
299.00,小米家有品小寻儿童AI智能电话手表T1男孩女孩防水wifi学生手机通话GPS定位防丢,圆迈智能旗舰店,//item.jd.com/15637730898.html
368.00,DMDG 智能运动,瑞可视京东专营店,//item.jd.com/37326119039.html
128.00,智能运动心率,众维数码专营店,//item.jd.com/32168215491.html
1958.00,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/46178754180.html
168.80,OPPO智能运动,lengiang旗舰店,//item.jd.com/31245234434.html
1188.00,dido Z29智能4G电话手表 男女成人学生可插卡通话GPS定位运动,Dido智能设备京东自营旗舰店,//item.jd.com/100003497336.html
118.00,思邻 彩屏智能,智库智能设备专营店,//item.jd.com/30912107533.html
888.00,华为（HUAWEI） 儿童智能电话手表3pro三网插卡4G通话拍照男女学生小孩GPS定位安全保护,爱果数码专营店,//item.jd.com/36435288760.html
549.00,kido 360儿童电话手表电信版V5防水4G全网通男女孩学生定位智能手表拍照手机防丢触摸屏,奕格数码专营店,//item.jd.com/44775662617.html
4288.00,希娜塔 彩屏心电图手表男女多功能运动智能,希娜塔数码旗舰店,//item.jd.com/55030472902.html
1438.00,【直降100元】华为手表GT WATCHGT 户外运动手表心率睡眠检测NFC支付两周续航智能,华为中联智能专卖店,//item.jd.com/45768062436.html
488.00,希比希 【心率血压版】老人电话手表手机智能手表成人GPS定位手表,微盈亮数码专营店,//item.jd.com/31902371044.html
1488.00,华为（HUAWEI） 新款WATCHGT智能手表持久续航移动nfc公交心率睡眠健康监测运动,莫菲特数码专营店,//item.jd.com/52316216011.html
3088.00,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/51361914222.html
1099.00,【咨询客服立减】华为荣耀手表WatchDream智能女性运动心率防水女士,港讯智能专营店,//item.jd.com/41256279457.html
1099.00,华为,华为丰弘专卖店,//item.jd.com/42779009399.html
319.00,华为（HUAWEI） B3青春版原装配件 智能运动,华为晨美专卖店,//item.jd.com/14355514425.html
99.00,热艾（Reai） 儿童电话手表 智能手表 学生手机 男女孩手表,慧享生活数码专营店,//item.jd.com/40958234914.html
55.00,华为（HUAWEI） 阿奇猫 华为B5,华为屹林专卖店,//item.jd.com/30494444496.html
1488.00,华为（HUAWEI） 新款WATCHGT智能手表持久续航移动nfc公交支付,华为果珈专卖店,//item.jd.com/36974808485.html
179.00,华为（HUAWEI） 荣耀,荣耀智能旗舰店,//item.jd.com/26012808664.html
129.00,华为（HUAWEI） 科技潮牌/荣耀,华为初之心专卖店,//item.jd.com/51539436164.html
4088.00,希娜塔 智能电话手表男4G全网通可插卡WIFFi心率监测多功能运动,希娜塔数码旗舰店,//item.jd.com/55333224526.html
268.00,VOSSTR 【心率血压  测心电图】智能,沃仕途智能手表专营店,//item.jd.com/13439277475.html
1980.00,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/46497440124.html
195.00,华为荣耀,千百回智能专营店,//item.jd.com/35538999173.html
899.00,ADZ 健康智能,ADZ旗舰店,//item.jd.com/56292361401.html
129.00,华为（HUAWEI） 华为,华为平天专卖店,//item.jd.com/55497407966.html
3999.00,AmanStino 智能心电,伍八伍八数码专营店,//item.jd.com/37713172329.html
318.00,彩屏防水智能,贵彬旗舰店,//item.jd.com/33789329916.html
39.00,大显（DaXian） 大显DX300智能,夯丰手机配件专营店,//item.jd.com/23170660851.html
129.00,华为（HUAWEI） ,华为臻联专营店,//item.jd.com/56167615615.html
199.00,运动,双闻影音专营店,//item.jd.com/32914090113.html
999.00,三星（SAMSUNG） gear fit2 pro 运动智能多功能,大恒数码专营店,//item.jd.com/45766500128.html
4399.00,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/49412069342.html
215.00,华为（HUAWEI） 荣耀,彪牌手机配件专营店,//item.jd.com/53548876283.html
1799.00,阿帕迪（RPAP） 多功能测血压心率睡眠运动智能,阿帕迪官方旗舰店,//item.jd.com/48698220762.html
1019.00,Garmin 佳明vivosmart4/vivosport智能,GARMIN佳明旗舰店,//item.jd.com/32062922587.html
974.10,无线微型摄像机手表式wifi摄像头高清夜视录像运动防水录音,旗之遇运动户外专营店,//item.jd.com/53611483244.html
99.00,男智能,汇茗品官方旗舰店,//item.jd.com/49412002918.html
749.00,华为荣耀智能手表Watch Magic 运动,浤兴数码专营店,//item.jd.com/52190864418.html
199.00,荣耀,荣耀京东自营旗舰店,//item.jd.com/7320003.html
379.00,华为,华为卓瑞尔专卖店,//item.jd.com/43335888672.html
2390.00,普利邦（PULEEBUMG） 防水彩屏运动智能,普利邦数码旗舰店,//item.jd.com/47036670816.html
299.00,DMDG 体脂,瑞可视京东专营店,//item.jd.com/47099387018.html
65.00,彬格 智能,彬格官方旗舰店,//item.jd.com/42323515376.html
308.00,Roruite 欧瑞特B37智能,Roruite官方旗舰店,//item.jd.com/30248398043.html
399.00,竞技者（jingjizhe） 全圆触屏多功能运动智能,竞技者旗舰店,//item.jd.com/56138829233.html
599.00,穆奇 蓝牙耳机健康智能,穆奇旗舰店,//item.jd.com/27595347925.html
95.00,彬格 ,诚翔通数码专营店,//item.jd.com/20757394185.html
459.00,小米（MI） 米兔儿童电话手表3C 双4G网络高清视频拍照AI英语学习机手机插卡双向通话多重定位,铭婵智能旗舰店,//item.jd.com/54044597558.html
85.00,【高清彩屏+中文菜单】智能,彬格官方旗舰店,//item.jd.com/42439883155.html
269.00,amazfit 华米新品米动手表青春版Lite智能运动手表腕带防水运动,创趣智能数码专营店,//item.jd.com/49288216285.html
229.00,小米（MI） 小米,时代数码旗舰店,//item.jd.com/11281714445.html
149.00,联想 HX03彩屏版 智能,联想（Lenovo）智能设备京东自营旗舰店,//item.jd.com/100004772677.html
19.00,荣耀,钰威数码专营店,//item.jd.com/50513230132.html
899.00,NOERDEN 牛丁 智能手表 瑞士机芯 MATE2运动防水男女腕表 计步,NOERDEN官方旗舰店,//item.jd.com/40431397581.html
699.00,爱多（IDALL） 健康智能,IDALL旗舰店,//item.jd.com/53562073494.html
219.00,华为（HUAWEI） 荣耀,金达威数码专营店,//item.jd.com/53818039864.html
2088.00,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/41466701712.html
199.00,华为（HUAWEI） 荣耀,诺信达数码专营店,//item.jd.com/52621678461.html
399.00,华为（HUAWEI） 原装智能,屹林宏业数码配件专营店,//item.jd.com/48435290164.html
1988.00,瑞德罗曼 智能手表监测血压心率心电彩屏多功能运动,瑞德罗曼数码旗舰店,//item.jd.com/45818203035.html
3688.00,瑞德罗曼 智能,瑞德罗曼数码旗舰店,//item.jd.com/40971596182.html
3388.00,希娜塔 智能电话手表全网通4G全网通多功能运动防水心率监测运动,希娜塔数码旗舰店,//item.jd.com/55328012310.html
508.00,Fitbit Inspire 智能,Fitbit中恒信通专卖店,//item.jd.com/43775161994.html
2457.00,卡丝拉狄（cathyladi） 智能运动,卡丝拉狄数码旗舰店,//item.jd.com/43438961248.html
1699.00,华为（HUAWEI） B5商务智能健康,顶然数码专营店,//item.jd.com/53942085973.html
599.00,ADZ 智能,ADZ旗舰店,//item.jd.com/41383705865.html
295.00,【彩屏一键接电话听歌】智能,诚翔通数码专营店,//item.jd.com/54919713855.html
298.00,酷众 智能,酷众官方旗舰店,//item.jd.com/46682661238.html
328.00,JJJMJ L8智能,小闲余智能设备专营店,//item.jd.com/53796933258.html
169.00,AMAZFIT 月霜 智能,AMAZFIT钟表京东自营旗舰店,//item.jd.com/100003934004.html
258.00,DMDG 【动态心电图】运动,瑞可视京东专营店,//item.jd.com/30655928234.html
109.00,华为,豫泊德仁数码专营店,//item.jd.com/38393599335.html
129.00,华为（HUAWEI） 华为,闪搜数码旗舰店,//item.jd.com/55097503745.html
348.00,真匠 老人电话手表健康测心率防丢防走失老年成人追踪器gps定位跟踪器男女智能定位,真匠数码旗舰店,//item.jd.com/18370508578.html
399.00,【咨询领券立减】华为智能运动,江滨仁合数码专营店,//item.jd.com/47882732388.html
489.00,ZNNCO 智能血压,ZNNCO官方旗舰店,//item.jd.com/55021235111.html
3999.00,普利邦（pulibang） 医疗智能,普利邦影音娱乐旗舰店,//item.jd.com/54765731972.html
2998.00,IKXO 智能,IKXO影音娱乐旗舰店,//item.jd.com/56391834912.html
1599.00,博能（polar） Polar博能智能穿戴心率监测跑步防水可游泳记步睡眠检测智能健身,Polar旗舰店,//item.jd.com/45682368441.html
299.00,送礼包 华为荣耀儿童电话手表 七重定位智能高清插卡通话360度多功能男孩女孩学生,荣耀进多专卖店,//item.jd.com/54924732079.html
2990.00,essonio意大利品牌智能,essonio数码旗舰店,//item.jd.com/47198670823.html
1388.00,华为（HUAWEI） 【新品】华为智能手表WATCH GT 两周续航 户外运动,浤兴数码专营店,//item.jd.com/52199450468.html
1488.00,华为（HUAWEI） 华为智能手表WATCH1运动手表,金米数码专营店,//item.jd.com/10266744622.html
119.00,小米（MI） 小米,圆迈智能旗舰店,//item.jd.com/10392128697.html
299.00,AMAZFIT 米动,AMAZFIT京东自营官方旗舰店,//item.jd.com/100002712110.html
299.00,DMDG 运动智能,瑞可视京东专营店,//item.jd.com/50501817398.html
168.00,VOSSTR 心率血压血氧智能,沃仕途智能手表专营店,//item.jd.com/11158944501.html
3268.00,瑞德罗曼 带摄像头的迷你录音笔 高清录像机,瑞德罗曼智能设备旗舰店,//item.jd.com/52340868962.html
65.00,汇茗品 智能,汇茗品官方旗舰店,//item.jd.com/49412899970.html
699.00,博之轮（BOZLUN） 智能,博之轮钟表专营店,//item.jd.com/41605821766.html
219.00,全程通GT103智能运动手表全触摸彩屏,全程通京东自营旗舰店,//item.jd.com/100004245732.html
119.00,华为（HUAWEI） 科技潮牌/荣耀,华为初之心专卖店,//item.jd.com/55707694717.html
368.00,fitup 心电图健康监测智能,fitup官方旗舰店,//item.jd.com/52573770982.html
178.00,【高清彩屏+三年换新】运动智能,彬格官方旗舰店,//item.jd.com/42432602221.html
89.00,FMJ 智能,FMJ天极专卖店,//item.jd.com/39687725027.html
398.00,华为（HUAWEI） 华为儿童电话手表3 七重定位智能高清插卡通话多功能男孩女孩小孩拍照学生,誉满天下数码专营店,//item.jd.com/52198456873.html
1399.00,【领券直降】华为,浤兴数码专营店,//item.jd.com/52661559068.html
999.00,NOERDEN 牛丁 时尚智能手表 瑞士机芯 MATE+运动防水男女腕表 蓝宝石镜面电话提醒,NOERDEN官方旗舰店,//item.jd.com/33293935908.html
1889.00,卡丝拉狄（cathyladi） 智能手表彩屏运动,卡丝拉狄数码旗舰店,//item.jd.com/44112852344.html
99.00,若有 帮帮龙升级款 儿童电话手表彩屏触控防水防丢智能安全防护学生男女孩实时定位手表插卡通话,若有数码旗舰店,//item.jd.com/26669671118.html
2800.00,瑞德罗曼 智能,瑞德罗曼智能设备旗舰店,//item.jd.com/46075951816.html
2700.00,Touch Miss4G通电话手表学生智能手表插卡防水成人通用,塔驰密司智能设备旗舰店,//item.jd.com/53198900287.html
2698.00,特兰恩（Tralean） 【源】 智能电话手表wifi上网成人学生多功能防水插卡通话,曼朗数码专营店,//item.jd.com/35237157643.html
899.00,【领券直降100】华为,悟虎数码专营店,//item.jd.com/30646249139.html
899.00,华米智能手表GTS 小米运动手表男女防水触屏NFC手表,明猩智能旗舰店,//item.jd.com/55990385375.html
999.00,华为（HUAWEI） 智能,金达威数码专营店,//item.jd.com/32043490382.html
1649.00,普利邦（PULEEBUMG） 蓝牙智能,普利邦数码旗舰店,//item.jd.com/41682661959.html
398.00,IXV 智能通话,魅音数码配件专营店,//item.jd.com/43570865232.html
298.00,VOSSTR 女性镶钻健康智能,沃仕途数码专营店,//item.jd.com/40714611542.html
2680.00,橙朗 智能,物联达数码专营店,//item.jd.com/26017346449.html
198.00,博之轮（BOZLUN） 智能,博之轮钟表专营店,//item.jd.com/43634027820.html
168.00,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/29967951273.html
185.00,【三年换新】,诚翔通智能设备专营店,//item.jd.com/26663201109.html
2788.00,普利邦（PULEEBUMG） 可通话智能,普利邦数码配件旗舰店,//item.jd.com/46465407126.html
229.00,小米（MI） 小米,弘祥智能旗舰店,//item.jd.com/29269528144.html
399.00,dido R1智能运动,dido旗舰店,//item.jd.com/32111260451.html
49.90,智能手表中学生男女潮流运动led,嘉实华钟表专营店,//item.jd.com/49831868621.html
2899.00,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/46045221220.html
2610.00,Touch Miss运动,塔驰密司智能设备旗舰店,//item.jd.com/53198779055.html
2888.00,普利邦（PULEEBUMG） 智能,普利邦数码配件旗舰店,//item.jd.com/45641102244.html
2888.00,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/53380802428.html
